report_name,page,year,table_title,topic,metric_label,metric_values_text,primary_numeric_value,numeric_value_count,row_text
Visitor-Exit-Survey-2016-2017,71,2016,South Africa %,general_tourism,Total,100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0,100.0,12,Total: 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0
Arrivals-and-Accommodation-Report-2022,34,2022,NumberofBedSpacesbyMonth–2022(bedsavailablexdaysavailable),general_tourism,January,13919 | 45477 | 1178 | 65782 | 29295 | 10912 | 166563,13919.0,7,January: 13919 | 45477 | 1178 | 65782 | 29295 | 10912 | 166563
Arrivals-and-Accommodation-Report-2022,34,2022,NumberofBedSpacesbyMonth–2022(bedsavailablexdaysavailable),general_tourism,February,9436 | 45108 | 812 | 30240 | 24472 | 9744 | 119812,9436.0,7,February: 9436 | 45108 | 812 | 30240 | 24472 | 9744 | 119812
Arrivals-and-Accommodation-Report-2022,34,2022,NumberofBedSpacesbyMonth–2022(bedsavailablexdaysavailable),general_tourism,March,10385 | 42873 | 1674 | 41230 | 21545 | 9114 | 126821,10385.0,7,March: 10385 | 42873 | 1674 | 41230 | 21545 | 9114 | 126821
Arrivals-and-Accommodation-Report-2022,34,2022,NumberofBedSpacesbyMonth–2022(bedsavailablexdaysavailable),general_tourism,April,11010 | 43410 | 870 | 62490 | 18930 | 9330 | 146040,11010.0,7,April: 11010 | 43410 | 870 | 62490 | 18930 | 9330 | 146040
Arrivals-and-Accommodation-Report-2022,34,2022,NumberofBedSpacesbyMonth–2022(bedsavailablexdaysavailable),general_tourism,May,10664 | 46903 | 279 | 63891 | 23746 | 8091 | 153574,10664.0,7,May: 10664 | 46903 | 279 | 63891 | 23746 | 8091 | 153574
Arrivals-and-Accommodation-Report-2022,34,2022,NumberofBedSpacesbyMonth–2022(bedsavailablexdaysavailable),general_tourism,June,10170 | 44340 | 930 | 59280 | 24780 | 7350 | 146850,10170.0,7,June: 10170 | 44340 | 930 | 59280 | 24780 | 7350 | 146850
Arrivals-and-Accommodation-Report-2022,34,2022,NumberofBedSpacesbyMonth–2022(bedsavailablexdaysavailable),general_tourism,July,9145 | 40517 | 620 | 54560 | 24459 | 7440 | 136741,9145.0,7,July: 9145 | 40517 | 620 | 54560 | 24459 | 7440 | 136741
Arrivals-and-Accommodation-Report-2022,34,2022,NumberofBedSpacesbyMonth–2022(bedsavailablexdaysavailable),general_tourism,August,7533 | 44733 | 279 | 46655 | 23436 | 5673 | 128309,7533.0,7,August: 7533 | 44733 | 279 | 46655 | 23436 | 5673 | 128309
Arrivals-and-Accommodation-Report-2022,34,2022,NumberofBedSpacesbyMonth–2022(bedsavailablexdaysavailable),general_tourism,September,8220 | 43200 | 270 | 44940 | 27780 | 10470 | 134880,8220.0,7,September: 8220 | 43200 | 270 | 44940 | 27780 | 10470 | 134880
Arrivals-and-Accommodation-Report-2022,34,2022,NumberofBedSpacesbyMonth–2022(bedsavailablexdaysavailable),general_tourism,October,10044 | 43834 | 279 | 62527 | 25048 | 8029 | 149761,10044.0,7,October: 10044 | 43834 | 279 | 62527 | 25048 | 8029 | 149761
Arrivals-and-Accommodation-Report-2022,34,2022,NumberofBedSpacesbyMonth–2022(bedsavailablexdaysavailable),general_tourism,November,6390 | 41280 | 270 | 59100 | 20790 | 12390 | 140220,6390.0,7,November: 6390 | 41280 | 270 | 59100 | 20790 | 12390 | 140220
Arrivals-and-Accommodation-Report-2022,34,2022,NumberofBedSpacesbyMonth–2022(bedsavailablexdaysavailable),general_tourism,December,10757 | 34193 | 279 | 44609 | 17887 | 6665 | 114390,10757.0,7,December: 10757 | 34193 | 279 | 44609 | 17887 | 6665 | 114390
Visitor-Exit-Survey-2016-2017,71,2016,Leisure,general_tourism,Very enjoyable,90.2 | 63.2 | 45.7 | 67.1 | 66.9,90.2,5,Very enjoyable: 90.2 | 63.2 | 45.7 | 67.1 | 66.9
Visitor-Exit-Survey-2016-2017,71,2016,Leisure,general_tourism,Enjoyable,9.2 | 30.0 | 42.9 | 32.7 | 27.3,9.2,5,Enjoyable: 9.2 | 30.0 | 42.9 | 32.7 | 27.3
Visitor-Exit-Survey-2016-2017,71,2016,Leisure,general_tourism,Fair,0.5 | 5.8 | 11.1 | 0.2 | 5.3,0.5,5,Fair: 0.5 | 5.8 | 11.1 | 0.2 | 5.3
Visitor-Exit-Survey-2016-2017,71,2016,Leisure,general_tourism,Disappointing,0.1 | 0.9 | 0.3 | 0.0 | 0.4,0.1,5,Disappointing: 0.1 | 0.9 | 0.3 | 0.0 | 0.4
Visitor-Exit-Survey-2016-2017,71,2016,Leisure,general_tourism,Very disappointing,0.0 | 0.1 | 0.0 | 0.0 | 0.1,0.0,5,Very disappointing: 0.0 | 0.1 | 0.0 | 0.0 | 0.1
Visitor-Exit-Survey-2016-2017,71,2016,Leisure,general_tourism,Total,100.0 | 100.0 | 100.0 | 100.0 | 100.0,100.0,5,Total: 100.0 | 100.0 | 100.0 | 100.0 | 100.0
Visitor-Exit-Survey-2016-2017,72,2016,South Africa %,general_tourism,Very enjoyable,90.3 | 85.5 | 91.3 | 93.5 | 93.6 | 93.1 | 91.1 | 83.6 | 90.2,90.3,9,Very enjoyable: 90.3 | 85.5 | 91.3 | 93.5 | 93.6 | 93.1 | 91.1 | 83.6 | 90.2
Visitor-Exit-Survey-2016-2017,72,2016,South Africa %,general_tourism,Enjoyable,9.1 | 13.3 | 8.3 | 6.5 | 6.4 | 6.9 | 8.5 | 15.6 | 9.2,9.1,9,Enjoyable: 9.1 | 13.3 | 8.3 | 6.5 | 6.4 | 6.9 | 8.5 | 15.6 | 9.2
Visitor-Exit-Survey-2016-2017,72,2016,South Africa %,general_tourism,Fair,0.5 | 0.6 | 0.4 | 0.0 | 0.0 | 0.0 | 0.4 | 0.8 | 0.5,0.5,9,Fair: 0.5 | 0.6 | 0.4 | 0.0 | 0.0 | 0.0 | 0.4 | 0.8 | 0.5
Visitor-Exit-Survey-2016-2017,72,2016,South Africa %,general_tourism,Disappointing,0.1 | 0.6 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.1,0.1,9,Disappointing: 0.1 | 0.6 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.1
Visitor-Exit-Survey-2016-2017,72,2016,South Africa %,general_tourism,Very disappointing,0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0,0.0,9,Very disappointing: 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0
Visitor-Exit-Survey-2016-2017,72,2016,South Africa %,general_tourism,Total,100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0,100.0,9,Total: 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0
Arrivals-and-Accommodation-Report-2022,34,2022,NumberofBedSpacesbyDistrict-2022,general_tourism,Berea,2190 | 8760 | 0 | 187610 | 0 | 0 | 198560,2190.0,7,Berea: 2190 | 8760 | 0 | 187610 | 0 | 0 | 198560
Arrivals-and-Accommodation-Report-2022,34,2022,NumberofBedSpacesbyDistrict-2022,general_tourism,Butha-Buthe,8030 | 29930 | 0 | 12775 | 33945 | 0 | 84680,8030.0,7,Butha-Buthe: 8030 | 29930 | 0 | 12775 | 33945 | 0 | 84680
Arrivals-and-Accommodation-Report-2022,34,2022,NumberofBedSpacesbyDistrict-2022,general_tourism,Leribe,15695 | 63145 | 0 | 68985 | 0 | 11315 | 159140,15695.0,7,Leribe: 15695 | 63145 | 0 | 68985 | 0 | 11315 | 159140
Arrivals-and-Accommodation-Report-2022,34,2022,NumberofBedSpacesbyDistrict-2022,general_tourism,Mafeteng,0 | 18615 | 0 | 54385 | 98550 | 0 | 171550,0.0,7,Mafeteng: 0 | 18615 | 0 | 54385 | 98550 | 0 | 171550
Arrivals-and-Accommodation-Report-2022,34,2022,NumberofBedSpacesbyDistrict-2022,general_tourism,Maseru,91250 | 203670 | 0 | 290175 | 157315 | 17520 | 759930,91250.0,7,Maseru: 91250 | 203670 | 0 | 290175 | 157315 | 17520 | 759930
Arrivals-and-Accommodation-Report-2022,34,2022,NumberofBedSpacesbyDistrict-2022,general_tourism,MohalesHoek,0 | 65335 | 0 | 28470 | 12775 | 40150 | 146730,0.0,7,MohalesHoek: 0 | 65335 | 0 | 28470 | 12775 | 40150 | 146730
Arrivals-and-Accommodation-Report-2022,34,2022,NumberofBedSpacesbyDistrict-2022,general_tourism,Mokhotlong,2920 | 47815 | 7300 | 76650 | 6205 | 0 | 140890,2920.0,7,Mokhotlong: 2920 | 47815 | 7300 | 76650 | 6205 | 0 | 140890
Arrivals-and-Accommodation-Report-2022,34,2022,NumberofBedSpacesbyDistrict-2022,general_tourism,QachasNek,2190 | 21170 | 0 | 55480 | 23360 | 22630 | 124830,2190.0,7,QachasNek: 2190 | 21170 | 0 | 55480 | 23360 | 22630 | 124830
Arrivals-and-Accommodation-Report-2022,34,2022,NumberofBedSpacesbyDistrict-2022,general_tourism,Quthing,2190 | 55845 | 6570 | 0 | 0 | 20440 | 85045,2190.0,7,Quthing: 2190 | 55845 | 6570 | 0 | 0 | 20440 | 85045
Arrivals-and-Accommodation-Report-2022,34,2022,NumberofBedSpacesbyDistrict-2022,general_tourism,Thaba-Tseka,39420 | 21170 | 0 | 0 | 12775 | 16425 | 89790,39420.0,7,Thaba-Tseka: 39420 | 21170 | 0 | 0 | 12775 | 16425 | 89790
Visitor-Exit-Survey-2016-2017,72,2016,Leisure,general_tourism,Very enjoyable,90.3 | 62.6 | 45.0 | 65.9 | 65.7,90.3,5,Very enjoyable: 90.3 | 62.6 | 45.0 | 65.9 | 65.7
Visitor-Exit-Survey-2016-2017,72,2016,Leisure,general_tourism,Enjoyable,9.1 | 30.4 | 43.6 | 34.1 | 28.3,9.1,5,Enjoyable: 9.1 | 30.4 | 43.6 | 34.1 | 28.3
Visitor-Exit-Survey-2016-2017,72,2016,Leisure,general_tourism,Fair,0.5 | 6.0 | 11.1 | 0.0 | 5.5,0.5,5,Fair: 0.5 | 6.0 | 11.1 | 0.0 | 5.5
Visitor-Exit-Survey-2016-2017,72,2016,Leisure,general_tourism,Disappointing,0.1 | 0.9 | 0.2 | 0.0 | 0.5,0.1,5,Disappointing: 0.1 | 0.9 | 0.2 | 0.0 | 0.5
Visitor-Exit-Survey-2016-2017,72,2016,Leisure,general_tourism,Very disappointing,0.0 | 0.1 | 0.0 | 0.0 | 0.1,0.0,5,Very disappointing: 0.0 | 0.1 | 0.0 | 0.0 | 0.1
Visitor-Exit-Survey-2016-2017,72,2016,Leisure,general_tourism,Total,100.0 | 100.0 | 100.0 | 100.0 | 100.0,100.0,5,Total: 100.0 | 100.0 | 100.0 | 100.0 | 100.0
Visitor-Exit-Survey-2016-2017,73,2016,South Africa %,general_tourism,"Yes, definitely",83.0 | 82.8 | 81.1 | 84.3 | 87.9 | 87.1 | 89.5 | 77.6 | 88.6 | 80.7 | 83.4 | 83.2,83.0,12,"Yes, definitely: 83.0 | 82.8 | 81.1 | 84.3 | 87.9 | 87.1 | 89.5 | 77.6 | 88.6 | 80.7 | 83.4 | 83.2"
Visitor-Exit-Survey-2016-2017,73,2016,South Africa %,general_tourism,"Yes, probably",14.5 | 15.3 | 15.5 | 14.4 | 10.3 | 11.5 | 9.4 | 17.3 | 9.7 | 16.0 | 15.4 | 14.3,14.5,12,"Yes, probably: 14.5 | 15.3 | 15.5 | 14.4 | 10.3 | 11.5 | 9.4 | 17.3 | 9.7 | 16.0 | 15.4 | 14.3"
Visitor-Exit-Survey-2016-2017,73,2016,South Africa %,general_tourism,Possibly,2.4 | 1.9 | 3.5 | 1.3 | 1.9 | 1.4 | 1.1 | 5.1 | 1.7 | 3.3 | 1.2 | 2.4,2.4,12,Possibly: 2.4 | 1.9 | 3.5 | 1.3 | 1.9 | 1.4 | 1.1 | 5.1 | 1.7 | 3.3 | 1.2 | 2.4
Visitor-Exit-Survey-2016-2017,73,2016,South Africa %,general_tourism,"No, probably not",0.1 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.1,0.1,12,"No, probably not: 0.1 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.1"
Visitor-Exit-Survey-2016-2017,73,2016,South Africa %,general_tourism,"No, definitely not",0.1 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.1,0.1,12,"No, definitely not: 0.1 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.1"
Visitor-Exit-Survey-2016-2017,73,2016,South Africa %,general_tourism,Total,100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0,100.0,12,Total: 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0
Arrivals-and-Accommodation-Report-2022,35,2022,RevenuebyMonthandTypeofSpending(inMillionMaloti) -2022,general_tourism,January,"7,329,711 | 2,015,345 | 6,547,833 | 777,899 | 4,067,446 | 137,500 | 20,875,733",7329711.0,7,"January: 7,329,711 | 2,015,345 | 6,547,833 | 777,899 | 4,067,446 | 137,500 | 20,875,733"
Arrivals-and-Accommodation-Report-2022,35,2022,RevenuebyMonthandTypeofSpending(inMillionMaloti) -2022,general_tourism,February,"10,390,479 | 3,455,297 | 13,128,097 | 1,221,001 | 3,612,780 | 101,963 | 31,909,618",10390479.0,7,"February: 10,390,479 | 3,455,297 | 13,128,097 | 1,221,001 | 3,612,780 | 101,963 | 31,909,618"
Arrivals-and-Accommodation-Report-2022,35,2022,RevenuebyMonthandTypeofSpending(inMillionMaloti) -2022,general_tourism,March,"10,342,499 | 5,940,529 | 6,385,242 | 2,598,920 | 3,952,331 | 241,671 | 29,461,192",10342499.0,7,"March: 10,342,499 | 5,940,529 | 6,385,242 | 2,598,920 | 3,952,331 | 241,671 | 29,461,192"
Arrivals-and-Accommodation-Report-2022,35,2022,RevenuebyMonthandTypeofSpending(inMillionMaloti) -2022,general_tourism,April,"9,627,782 | 2,172,977 | 6,795,651 | 1,659,517 | 3,989,329 | 132,642 | 24,377,896",9627782.0,7,"April: 9,627,782 | 2,172,977 | 6,795,651 | 1,659,517 | 3,989,329 | 132,642 | 24,377,896"
Arrivals-and-Accommodation-Report-2022,35,2022,RevenuebyMonthandTypeofSpending(inMillionMaloti) -2022,general_tourism,May,"9,594,585 | 3,896,967 | 5,678,457 | 1,482,969 | 4,437,138 | 170,295 | 25,260,411",9594585.0,7,"May: 9,594,585 | 3,896,967 | 5,678,457 | 1,482,969 | 4,437,138 | 170,295 | 25,260,411"
Arrivals-and-Accommodation-Report-2022,35,2022,RevenuebyMonthandTypeofSpending(inMillionMaloti) -2022,general_tourism,June,"11,397,500 | 4,872,336 | 8,400,176 | 1,737,207 | 4,823,635 | 93,858 | 31,324,712",11397500.0,7,"June: 11,397,500 | 4,872,336 | 8,400,176 | 1,737,207 | 4,823,635 | 93,858 | 31,324,712"
Arrivals-and-Accommodation-Report-2022,35,2022,RevenuebyMonthandTypeofSpending(inMillionMaloti) -2022,general_tourism,July,"8,929,902 | 5,343,045 | 6,969,654 | 1,996,182 | 5,687,318 | 147,485 | 29,073,586",8929902.0,7,"July: 8,929,902 | 5,343,045 | 6,969,654 | 1,996,182 | 5,687,318 | 147,485 | 29,073,586"
Arrivals-and-Accommodation-Report-2022,35,2022,RevenuebyMonthandTypeofSpending(inMillionMaloti) -2022,general_tourism,August,"12,525,202 | 5,291,472 | 9,573,074 | 2,522,215 | 6,040,620 | 364,400 | 36,316,983",12525202.0,7,"August: 12,525,202 | 5,291,472 | 9,573,074 | 2,522,215 | 6,040,620 | 364,400 | 36,316,983"
Arrivals-and-Accommodation-Report-2022,35,2022,RevenuebyMonthandTypeofSpending(inMillionMaloti) -2022,general_tourism,September,"13,508,754 | 3,756,236 | 10,444,449 | 2,603,473 | 4,991,603 | 212,639 | 35,517,154",13508754.0,7,"September: 13,508,754 | 3,756,236 | 10,444,449 | 2,603,473 | 4,991,603 | 212,639 | 35,517,154"
Arrivals-and-Accommodation-Report-2022,35,2022,RevenuebyMonthandTypeofSpending(inMillionMaloti) -2022,general_tourism,October,"6,672,568 | 6,520,914 | 6,419,788 | 2,889,819 | 3,516,802 | 668,800 | 26,688,691",6672568.0,7,"October: 6,672,568 | 6,520,914 | 6,419,788 | 2,889,819 | 3,516,802 | 668,800 | 26,688,691"
Arrivals-and-Accommodation-Report-2022,35,2022,RevenuebyMonthandTypeofSpending(inMillionMaloti) -2022,general_tourism,November,"8,537,667 | 8,588,738 | 7,838,905 | 2,697,279 | 4,481,390 | 198,279 | 32,342,257",8537667.0,7,"November: 8,537,667 | 8,588,738 | 7,838,905 | 2,697,279 | 4,481,390 | 198,279 | 32,342,257"
Arrivals-and-Accommodation-Report-2022,35,2022,RevenuebyMonthandTypeofSpending(inMillionMaloti) -2022,general_tourism,December,"8,105,813 | 4,760,963 | 6,736,130 | 1,870,001 | 4,536,533 | 692,259 | 26,701,699",8105813.0,7,"December: 8,105,813 | 4,760,963 | 6,736,130 | 1,870,001 | 4,536,533 | 692,259 | 26,701,699"
Arrivals-and-Accommodation-Report-2022,35,2022,RevenuebyMonthandTypeofSpending(inMillionMaloti) -2022,general_tourism,2022,"116,962,462 | 56,614,818 | 94,917,455 | 24,056,481 | 54,136,925 | 3,161,791 | 349,849,932",116962462.0,7,"2022: 116,962,462 | 56,614,818 | 94,917,455 | 24,056,481 | 54,136,925 | 3,161,791 | 349,849,932"
Visitor-Exit-Survey-2016-2017,73,2016,Leisure,general_tourism,"Yes, definitely",88.3 | 85.7 | 71.2 | 93.2 | 83.2,88.3,5,"Yes, definitely: 88.3 | 85.7 | 71.2 | 93.2 | 83.2"
Visitor-Exit-Survey-2016-2017,73,2016,Leisure,general_tourism,"Yes, probably",11.1 | 13.0 | 21.7 | 6.8 | 14.3,11.1,5,"Yes, probably: 11.1 | 13.0 | 21.7 | 6.8 | 14.3"
Visitor-Exit-Survey-2016-2017,73,2016,Leisure,general_tourism,Possibly,0.6 | 1.2 | 6.9 | 0.0 | 2.4,0.6,5,Possibly: 0.6 | 1.2 | 6.9 | 0.0 | 2.4
Visitor-Exit-Survey-2016-2017,73,2016,Leisure,general_tourism,"No, probably not",0.0 | 0.0 | 0.2 | 0.0 | 0.1,0.0,5,"No, probably not: 0.0 | 0.0 | 0.2 | 0.0 | 0.1"
Visitor-Exit-Survey-2016-2017,73,2016,Leisure,general_tourism,"No, definitely not",0.0 | 0.1 | 0.0 | 0.0 | 0.1,0.0,5,"No, definitely not: 0.0 | 0.1 | 0.0 | 0.0 | 0.1"
Visitor-Exit-Survey-2016-2017,73,2016,Leisure,general_tourism,Total,100.0 | 100.0 | 100.0 | 100.0 | 100.0,100.0,5,Total: 100.0 | 100.0 | 100.0 | 100.0 | 100.0
Arrivals-and-Accommodation-Report-2022,36,2022,EmploymentbyDistrict2017-2022,general_tourism,District,2017 | 2018 | 2019 | 2020 | 2021 | 2022,2017.0,6,District: 2017 | 2018 | 2019 | 2020 | 2021 | 2022
Arrivals-and-Accommodation-Report-2022,36,2022,EmploymentbyDistrict2017-2022,general_tourism,Berea,144 | 139 | 149 | 74 | 184 | 206,144.0,6,Berea: 144 | 139 | 149 | 74 | 184 | 206
Arrivals-and-Accommodation-Report-2022,36,2022,EmploymentbyDistrict2017-2022,general_tourism,Botha-Bothe,161 | 171 | 182 | 111 | 148 | 125,161.0,6,Botha-Bothe: 161 | 171 | 182 | 111 | 148 | 125
Arrivals-and-Accommodation-Report-2022,36,2022,EmploymentbyDistrict2017-2022,general_tourism,Leribe,341 | 336 | 358 | 166 | 204 | 305,341.0,6,Leribe: 341 | 336 | 358 | 166 | 204 | 305
Arrivals-and-Accommodation-Report-2022,36,2022,EmploymentbyDistrict2017-2022,general_tourism,Mafeteng,142 | 154 | 127 | 75 | 28 | 133,142.0,6,Mafeteng: 142 | 154 | 127 | 75 | 28 | 133
Arrivals-and-Accommodation-Report-2022,36,2022,EmploymentbyDistrict2017-2022,general_tourism,Maseru,1421 | 1475 | 1102 | 783 | 445 | 1004,1421.0,6,Maseru: 1421 | 1475 | 1102 | 783 | 445 | 1004
Arrivals-and-Accommodation-Report-2022,36,2022,EmploymentbyDistrict2017-2022,general_tourism,MohalesHoek,136 | 59 | 114 | 99 | 88 | 113,136.0,6,MohalesHoek: 136 | 59 | 114 | 99 | 88 | 113
Arrivals-and-Accommodation-Report-2022,36,2022,EmploymentbyDistrict2017-2022,general_tourism,Mokhotlong,160 | 159 | 100 | 70 | 111 | 133,160.0,6,Mokhotlong: 160 | 159 | 100 | 70 | 111 | 133
Arrivals-and-Accommodation-Report-2022,36,2022,EmploymentbyDistrict2017-2022,general_tourism,QachasNek,62 | 74 | 83 | 43 | 96 | 96,62.0,6,QachasNek: 62 | 74 | 83 | 43 | 96 | 96
Arrivals-and-Accommodation-Report-2022,36,2022,EmploymentbyDistrict2017-2022,general_tourism,Quthing,91 | 58 | 86 | 62 | 49 | 90,91.0,6,Quthing: 91 | 58 | 86 | 62 | 49 | 90
Arrivals-and-Accommodation-Report-2022,36,2022,EmploymentbyDistrict2017-2022,general_tourism,Thaba-Tseka,79 | 92 | 70 | 48 | 43 | 47,79.0,6,Thaba-Tseka: 79 | 92 | 70 | 48 | 43 | 47
Arrivals-and-Accommodation-Report-2022,36,2022,EmploymentbyDistrict2017-2022,general_tourism,Total,2737 | 2717 | 2371 | 1531 | 2422 | 2252,2737.0,6,Total: 2737 | 2717 | 2371 | 1531 | 2422 | 2252
Visitor-Exit-Survey-2016-2017,74,2016,South Africa %,general_tourism,"Yes, definitely",88.3 | 83.1 | 86.4 | 95.2 | 88.8 | 90.1 | 88.7 | 88.5 | 88.3,88.3,9,"Yes, definitely: 88.3 | 83.1 | 86.4 | 95.2 | 88.8 | 90.1 | 88.7 | 88.5 | 88.3"
Visitor-Exit-Survey-2016-2017,74,2016,South Africa %,general_tourism,"Yes, probably",11.2 | 15.1 | 12.8 | 4.8 | 9.6 | 9.9 | 10.5 | 10.7 | 11.1,11.2,9,"Yes, probably: 11.2 | 15.1 | 12.8 | 4.8 | 9.6 | 9.9 | 10.5 | 10.7 | 11.1"
Visitor-Exit-Survey-2016-2017,74,2016,South Africa %,general_tourism,Possibly,0.6 | 1.8 | 0.8 | 0.0 | 1.6 | 0.0 | 0.8 | 0.8 | 0.6,0.6,9,Possibly: 0.6 | 1.8 | 0.8 | 0.0 | 1.6 | 0.0 | 0.8 | 0.8 | 0.6
Visitor-Exit-Survey-2016-2017,74,2016,South Africa %,general_tourism,"No, probably not",0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0,0.0,9,"No, probably not: 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0"
Visitor-Exit-Survey-2016-2017,74,2016,South Africa %,general_tourism,"No, definitely not",0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0,0.0,9,"No, definitely not: 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0"
Visitor-Exit-Survey-2016-2017,74,2016,South Africa %,general_tourism,Total,100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0,100.0,9,Total: 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0
Visitor-Exit-Survey-2016-2017,74,2016,Leisure,general_tourism,"Yes, definitely",88.3 | 85.7 | 70.8 | 93.2 | 83.0,88.3,5,"Yes, definitely: 88.3 | 85.7 | 70.8 | 93.2 | 83.0"
Visitor-Exit-Survey-2016-2017,74,2016,Leisure,general_tourism,"Yes, probably",11.2 | 13.0 | 22.0 | 6.8 | 14.5,11.2,5,"Yes, probably: 11.2 | 13.0 | 22.0 | 6.8 | 14.5"
Visitor-Exit-Survey-2016-2017,74,2016,Leisure,general_tourism,Possibly,0.6 | 1.2 | 6.9 | 0.0 | 2.4,0.6,5,Possibly: 0.6 | 1.2 | 6.9 | 0.0 | 2.4
Visitor-Exit-Survey-2016-2017,74,2016,Leisure,general_tourism,"No, probably not",0.0 | 0.0 | 0.2 | 0.0 | 0.1,0.0,5,"No, probably not: 0.0 | 0.0 | 0.2 | 0.0 | 0.1"
Visitor-Exit-Survey-2016-2017,74,2016,Leisure,general_tourism,"No, definitely not",0.0 | 0.1 | 0.0 | 0.0 | 0.1,0.0,5,"No, definitely not: 0.0 | 0.1 | 0.0 | 0.0 | 0.1"
Visitor-Exit-Survey-2016-2017,74,2016,Leisure,general_tourism,Total,100.0 | 100.0 | 100.0 | 100.0 | 100.0,100.0,5,Total: 100.0 | 100.0 | 100.0 | 100.0 | 100.0
Visitor-Exit-Survey-2016-2017,75,2016,Border Officials,general_tourism,(out of 5),(out of 5) | (out of 5) | (out of 5) | (out of 5) | (out of 5),5.0,5,(out of 5): (out of 5) | (out of 5) | (out of 5) | (out of 5) | (out of 5)
Visitor-Exit-Survey-2016-2017,75,2016,Border Officials,general_tourism,South Africa,4.38 | 4.34 | 3.79 | 4.44 | 4.55 | 4.50,4.38,6,South Africa: 4.38 | 4.34 | 3.79 | 4.44 | 4.55 | 4.50
Visitor-Exit-Survey-2016-2017,75,2016,Border Officials,general_tourism,Botswana,4.34 | 4.32 | 3.52 | 4.54 | 4.55 | 4.46,4.34,6,Botswana: 4.34 | 4.32 | 3.52 | 4.54 | 4.55 | 4.46
Visitor-Exit-Survey-2016-2017,75,2016,Border Officials,general_tourism,Netherlands,4.35 | 4.23 | 3.67 | 4.56 | 4.58 | 4.61,4.35,6,Netherlands: 4.35 | 4.23 | 3.67 | 4.56 | 4.58 | 4.61
Visitor-Exit-Survey-2016-2017,75,2016,Border Officials,general_tourism,Germany,4.46 | 4.33 | 3.62 | 4.62 | 4.54 | 4.63,4.46,6,Germany: 4.46 | 4.33 | 3.62 | 4.62 | 4.54 | 4.63
Visitor-Exit-Survey-2016-2017,75,2016,Border Officials,general_tourism,UK,4.60 | 4.39 | 3.67 | 4.72 | 4.70 | 4.78,4.6,6,UK: 4.60 | 4.39 | 3.67 | 4.72 | 4.70 | 4.78
Visitor-Exit-Survey-2016-2017,75,2016,Border Officials,general_tourism,France,4.59 | 4.45 | 3.75 | 4.70 | 4.68 | 4.71,4.59,6,France: 4.59 | 4.45 | 3.75 | 4.70 | 4.68 | 4.71
Visitor-Exit-Survey-2016-2017,75,2016,Border Officials,general_tourism,USA,4.54 | 4.45 | 3.74 | 4.60 | 4.72 | 4.69,4.54,6,USA: 4.54 | 4.45 | 3.74 | 4.60 | 4.72 | 4.69
Visitor-Exit-Survey-2016-2017,75,2016,Border Officials,general_tourism,Rest of Africa,4.31 | 4.25 | 3.81 | 4.46 | 4.46 | 4.42,4.31,6,Rest of Africa: 4.31 | 4.25 | 3.81 | 4.46 | 4.46 | 4.42
Visitor-Exit-Survey-2016-2017,75,2016,Border Officials,general_tourism,Rest of Europe,4.40 | 4.29 | 3.73 | 4.52 | 4.68 | 4.62,4.4,6,Rest of Europe: 4.40 | 4.29 | 3.73 | 4.52 | 4.68 | 4.62
